"area_name","name","address","lat","lng","input_fld_1","input_fld_2","input_fld_3","web_state"
"美馬市","脇町中学校","美馬市脇町大字猪尻字西ノ久保78","34.07028008","134.153509","美馬市","0883-52-1141","779-3602","public"
"美馬市","美馬中学校","美馬市美馬町字谷ヨリ西68","34.05269246","134.0493601","美馬市","0883-63-2013","771-2106","public"
"美馬市","三島中学校","美馬市穴吹町三島字三谷356","34.05547166","134.128015","美馬市","0883-52-1146","777-0003","public"
"美馬市","穴吹中学校","美馬市穴吹町穴吹字井口23","34.04367122","134.1674145","美馬市","0883-52-1046","777-0005","public"
"美馬市","木屋平中学校","美馬市木屋平字川井224","33.93482002","134.2121415","美馬市","0883-68-2671","777-0302","public"
"三好市","三野中学校","三好市三野町芝生1232","34.04093651","133.9666602","三好市","0883-77-2024","771-2304","public"
"三好市","池田中学校","三好市池田町ウエノ2861-1","34.03115867","133.8080222","三好市","0883-72-2140","778-0001","public"
"三好市","山城中学校","三好市山城町大川持544","33.96039179","133.7486961","三好市","0883-86-1109","779-5304","public"
"三好市","井川中学校","三好市井川町タクミ田100-2","34.0289367","133.8677795","三好市","0883-78-2076","779-4803","public"
"三好市","東祖谷中学校","三好市東祖谷下瀬12-1","33.87522181","133.9214986","三好市","0883-88-2216","778-0203","public"
"三好市","西祖谷中学校","三好市西祖谷山村東西岡10","33.88182237","133.7785553","三好市","0883-84-1290","778-0105","public"
"勝浦町","勝浦中学校","勝浦郡勝浦町大字久国字久保田45-1","33.93339958","134.5108056","勝浦町","0885-42-2591","771-4305","public"
"上勝町","上勝中学校","勝浦郡上勝町大字生実字東戸越73","33.89628705","134.4037826","上勝町","0885-46-0015","771-4503","public"
"佐那河内村","佐那河内中学校","名東郡佐那河内村下字中川原30","33.99238288","134.4554041","佐那河内村","088-679-2511","771-4101","public"
"石井町","高浦中学校","名西郡石井町浦庄字国実100","34.07643334","134.4210143","石井町","088-674-1219","779-3242","public"
"石井町","石井中学校","名西郡石井町高川原字高川原125-1","34.07450732","134.4399014","石井町","088-674-1344
","779-3223","public"
"神山町","神山東中学校","名西郡神山町阿野字広野22","34.03003356","134.4038872","神山町","088-678-0352","771-3201","public"
"神山町","神山中学校","名西郡神山町神領字西上角175-1","33.97275663","134.3628256","神山町","088-676-0506","771-3310","public"
"那賀町","鷲敷中学校","那賀郡那賀町和食郷字南川119","33.85744137","134.4947617","那賀町","0884-62-2016","771-5203","public"
"那賀町","相生中学校","那賀郡那賀町延野字大原100","33.8214696","134.4821505","那賀町","0884-62-0024","771-5406","public"
"那賀町","上那賀中学校","那賀郡那賀町小浜197","33.80494771","134.3724806","那賀町","0884-66-0330","771-5503","public"
"那賀町","木頭中学校","那賀郡那賀町木頭和無田字ナカスジ1","33.77295063","134.1982737","那賀町","0884-68-2100","771-6403","public"
"牟岐町","牟岐中学校","海部郡牟岐町大字川長字市宇谷100","33.67198712","134.4264752","牟岐町","0884-72-0066","775-0004","public"
"美波町","由岐中学校","海部郡美波町西の地字谷裏4","33.77711287","134.597406","美波町","0884-78-0058","779-2103","public"
"美波町","由岐中学校伊座利分校","海部郡美波町伊座利354-2","33.80594759","134.6695013","美波町","0884-78-0673","779-2107","public"
"美波町","日和佐中学校","海部郡美波町西河内字大久保76-1","33.73902336","134.531913","美波町","0884-77-0076","779-2306","public"
"松茂町","松茂中学校","板野郡松茂町笹木野字八山開拓186","34.12955545","134.5898013","松茂町","088-699-2455","771-0219","public"
"北島町","北島中学校","板野郡北島町高房字東野神ノ本25-3","34.12421813","134.5451252","北島町","088-698-2580
","771-0206","public"
"藍住町","藍住東中学校","板野郡藍住町住吉字若宮49-1","34.12857742","134.5106184","藍住町","088-692-6520","771-1266","public"
"藍住町","藍住中学校","板野郡藍住町奥野字矢上前18-1","34.12548887","134.4965186","藍住町","088-692-2505","771-1203","public"
"板野町","板野中学校","板野郡板野町大寺字郡頭11","34.14007001","134.461483","板野町","088-672-0079","779-0105","public"
"上板町","上板中学校","板野郡上板町神宅字西金屋44","34.12516203","134.4108763","上板町","088-694-2035","771-1320","public"
"つるぎ町","半田中学校","美馬郡つるぎ町半田字田井282","34.03090871","134.0298844","つるぎ町","0883-64-2013","779-4402","public"
"つるぎ町","貞光中学校","美馬郡つるぎ町貞光字中須賀52","34.03772869","134.0654452","つるぎ町","0883-62-2104","779-4101","public"
"東みよし町","三加茂中学校","三好郡東みよし町西庄字横手51","34.04195746","133.9383245","東みよし町","0883-82-2226","779-4702","public"
"東みよし町","三好中学校","三好郡東みよし町昼間1893","34.03870935","133.8755402","東みよし町","0883-79-2159","771-2501","public"
"海陽町","海陽中学校","海部郡海陽町大里字松原34-83","33.60646356","134.3636031","海陽町","0884-73-0074","775-0203","public"
"海陽町","宍喰中学校","海部郡海陽町久保字北田5","33.57177639","134.2976769","海陽町","0884-76-2048","775-0502","public"
